HomeTeam,AwayTeam,Date,home_rest_days,away_rest_days,home_elo,away_elo,elo_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_corners_5,home_avg_cards_5,home_avg_points_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_corners_5,away_avg_cards_5,away_avg_points_5,home_avg_goals_scored_10,home_avg_goals_conceded_10,home_avg_corners_10,home_avg_cards_10,home_avg_points_10,away_avg_goals_scored_10,away_avg_goals_conceded_10,away_avg_corners_10,away_avg_cards_10,away_avg_points_10,home_venue_avg_goals_5,home_venue_avg_corners_5,home_venue_avg_cards_5,home_venue_avg_points_5,away_venue_avg_goals_5,away_venue_avg_corners_5,away_venue_avg_cards_5,away_venue_avg_points_5,home_venue_avg_goals_10,home_venue_avg_corners_10,home_venue_avg_cards_10,home_venue_avg_points_10,away_venue_avg_goals_10,away_venue_avg_corners_10,away_venue_avg_cards_10,away_venue_avg_points_10,FTR,FTHG,FTAG,HC,AC,home_cards,away_cards
Luton,Nott'm Forest,2024-03-16,3,6,1433.176951911249,1429.8401187076927,3.3368332035563526,0.0,1.0,0.0,4.0,1.6,2.8,5.8,2.6,0.2,1.2,1.8,3.4,2.6,0.6,2.0,2.5,6.6,2.0,0.6,1.5,1.7,3.5,2.3,1.0,2.0,8.6,1.8,0.6,1.6,3.4,2.8,0.8,1.8,6.6,2.2,1.0,1.1,3.5,2.2,0.6,D,1,1,6,7,1,2
Fulham,Tottenham,2024-03-16,7,6,1495.7545449684342,1605.3146505412958,-109.56010557286163,0.0,0.0,1.0,2.0,2.0,1.2,4.0,2.8,1.8,2.4,1.2,7.8,1.0,2.0,1.4,1.3,6.2,2.4,1.4,2.4,1.6,7.0,1.4,2.0,1.8,5.4,2.4,2.0,2.4,6.4,2.0,1.6,2.2,5.9,2.3,1.9,2.1,5.5,2.4,1.6,H,3,0,4,5,2,3
West Ham,Aston Villa,2024-03-17,7,7,1511.2658993954053,1597.0994089437886,-85.83350954838329,0.6,0.2,0.2,3.2,1.8,2.6,3.0,2.8,1.4,2.0,2.2,6.6,2.2,1.8,1.4,1.9,3.0,1.9,1.3,2.1,1.9,6.2,2.6,1.6,1.4,2.0,1.8,1.2,2.4,5.0,2.6,2.0,1.6,3.5,2.2,1.6,1.9,6.7,2.8,1.8,D,1,1,7,11,3,3
Newcastle,West Ham,2024-03-30,19,13,1559.4670117282435,1513.6873233690724,45.77968835917113,0.2,0.6,0.2,4.0,2.2,2.2,3.0,0.8,1.4,2.0,1.6,4.0,2.6,1.6,2.3,2.6,4.6,1.6,1.1,1.3,2.0,3.4,2.2,1.1,2.4,5.6,1.4,1.0,1.4,4.0,2.0,1.4,2.5,5.0,1.9,2.0,1.4,4.5,2.2,1.3,H,4,3,3,4,2,1
Bournemouth,Everton,2024-03-30,17,21,1481.3090568912385,1455.5050825565918,25.803974334646682,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,2.0,1.6,5.6,2.6,1.6,0.6,1.8,3.6,1.6,0.4,1.4,2.0,7.9,2.6,1.0,0.6,1.7,4.7,2.1,0.5,1.4,8.6,2.2,1.0,0.2,3.8,2.4,0.4,1.7,7.5,2.3,1.5,0.9,4.1,2.2,1.4,H,2,1,9,8,1,2
Chelsea,Burnley,2024-03-30,19,14,1527.7513247614322,1385.874356066399,141.87696869503316,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665,2.2,2.0,4.8,2.4,1.6,0.8,2.6,4.6,2.4,0.8,1.9,1.9,4.3,3.1,1.7,1.1,2.5,3.5,2.1,0.6,2.0,5.4,3.0,2.4,1.2,3.0,2.4,0.2,1.9,5.2,3.0,1.7,1.1,3.8,2.5,0.5,D,2,2,12,4,2,3
Nott'm Forest,Crystal Palace,2024-03-30,14,21,1429.9361575347334,1457.7219828097634,-27.785825275029993,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.4,4.0,2.8,0.8,1.4,1.6,5.6,2.2,1.0,1.3,1.7,4.0,2.2,0.8,1.5,2.2,5.8,1.7,1.1,1.4,3.6,1.8,1.2,0.8,3.8,1.8,0.2,1.3,4.0,1.6,0.9,1.0,3.7,1.9,0.6,D,1,1,4,6,1,1
Sheffield United,Fulham,2024-03-30,21,14,1402.7495828138237,1508.8074115968875,-106.05782878306377,0.0,0.0,1.0,4.0,1.0,3.0,3.0,2.2,0.8,2.0,1.0,4.6,3.0,1.8,1.1,3.0,3.4,2.6,0.5,1.7,1.0,6.1,2.4,1.7,0.8,4.2,2.6,0.2,1.0,7.0,2.4,0.8,0.9,3.9,2.9,0.7,1.0,5.0,2.3,0.5,D,3,3,2,15,4,1
Tottenham,Luton,2024-03-30,14,14,1592.2617839128425,1433.0809130842083,159.18087082863417,1.0,0.0,0.0,1.0,2.0,1.4,7.8,1.6,1.8,1.6,2.6,5.4,2.2,0.4,2.2,1.8,7.2,1.6,1.7,1.9,2.3,6.5,1.9,0.7,2.4,7.8,1.6,2.4,2.0,4.6,2.2,0.6,2.1,6.3,1.6,1.8,1.7,4.1,1.7,0.7,H,2,1,3,6,2,4
Aston Villa,Wolves,2024-03-30,13,21,1594.6779849701215,1510.052549659609,84.62543531051256,0.0,0.4,0.6,2.6,2.0,2.0,6.8,2.2,2.0,1.0,1.4,4.8,1.6,1.8,2.0,1.7,6.7,2.6,1.7,1.9,1.4,3.8,1.9,1.9,1.8,7.4,2.6,1.2,2.0,2.8,1.8,2.0,1.8,6.3,2.7,1.9,1.6,3.8,2.3,1.3,H,2,0,5,4,3,4
Brentford,Man United,2024-03-30,14,21,1459.2087270223628,1594.598044534501,-135.38931751213818,0.2,0.0,0.8,3.0,1.2,2.2,3.2,3.6,0.2,1.6,1.4,6.2,2.2,1.8,1.5,2.3,3.8,2.8,0.7,2.1,1.6,5.7,2.3,1.9,1.6,4.6,1.6,0.8,2.0,5.2,3.4,1.8,1.8,4.7,2.3,1.3,1.4,4.2,2.9,1.6,D,1,1,14,4,2,2
Liverpool,Brighton,2024-03-31,21,21,1702.181434142741,1542.774224351005,159.40720979173602,0.2,0.6,0.2,3.8,2.6,0.8,9.4,1.4,2.6,1.6,1.2,7.8,3.2,1.4,2.8,1.0,7.5,1.8,2.5,1.6,1.3,6.1,2.3,1.5,3.2,8.8,1.8,2.6,1.2,5.2,2.2,0.8,2.7,7.7,1.6,2.4,1.3,4.3,2.8,0.9,H,2,1,8,4,5,3
Man City,Arsenal,2024-03-31,21,22,1732.459927885629,1689.38611162208,43.073816263548906,0.8,0.0,0.2,3.6,1.4,0.6,9.8,1.6,2.2,4.6,0.4,7.6,0.8,3.0,2.0,0.7,10.3,1.3,2.6,3.4,0.8,7.1,1.4,2.4,2.0,10.6,1.0,2.6,4.0,6.8,0.6,2.4,2.4,10.2,1.2,2.2,2.6,6.9,1.3,1.9,D,0,0,7,4,0,2
Burnley,Wolves,2024-04-02,3,3,1389.7451042378732,1502.4412137472705,-112.69610950939727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.2,2.0,4.6,2.6,1.0,1.0,1.4,4.2,2.0,1.8,1.1,2.4,3.7,2.2,0.7,1.5,1.5,4.0,2.2,1.6,1.0,4.0,1.8,1.0,1.2,3.2,2.4,1.4,1.1,5.4,1.4,0.8,1.4,3.0,2.1,1.0,D,1,1,7,4,0,2
West Ham,Tottenham,2024-04-02,3,3,1504.9973957014988,1597.9759552654662,-92.97855956396734,0.4,0.2,0.4,2.4,2.6,2.0,4.2,1.8,1.6,2.0,1.4,6.6,1.6,1.8,1.6,2.4,3.6,2.2,1.0,2.2,1.5,6.9,1.6,2.0,1.6,3.0,2.2,1.2,2.0,6.6,1.6,1.0,1.7,3.8,2.1,1.7,1.9,5.6,2.3,1.5,D,1,1,9,5,1,4
Bournemouth,Crystal Palace,2024-04-02,3,3,1490.56772137721,1456.9239431259825,33.64377825122756,0.3333333333333333,0.0,0.6666666666666666,2.0,2.0,1.4,7.0,2.2,2.0,1.4,1.2,6.6,2.0,1.2,1.5,1.8,7.5,2.4,1.3,1.5,2.1,6.1,1.6,1.2,1.8,8.8,2.2,1.6,0.8,4.4,1.6,0.4,1.8,8.1,2.1,1.8,1.1,3.5,1.7,0.7,H,1,0,9,2,3,2
Newcastle,Everton,2024-04-02,3,3,1568.156939395817,1446.2464180706202,121.9105213251969,0.6,0.0,0.4,2.8,2.4,2.4,2.8,0.8,1.4,0.8,1.8,5.2,1.6,0.4,2.6,2.6,3.9,1.5,1.4,0.6,1.6,4.7,1.9,0.5,3.0,4.2,1.2,1.6,0.4,5.0,2.2,0.4,2.5,4.7,1.9,2.0,0.9,4.6,2.3,1.1,D,1,1,7,3,0,3
Nott'm Forest,Fulham,2024-04-02,3,3,1430.7341972185143,1505.8462327591724,-75.1120355406581,0.0,0.0,1.0,4.0,0.8,1.6,3.8,2.2,0.4,2.4,1.2,6.8,2.2,2.0,1.2,1.7,4.0,2.1,0.6,1.8,1.2,7.1,2.1,1.5,1.2,3.6,1.6,0.8,1.6,9.0,2.2,1.0,1.2,4.4,1.6,0.7,1.3,6.0,2.4,0.6,H,3,1,3,8,0,0
Arsenal,Luton,2024-04-03,3,4,1690.6195627354612,1427.3667417315846,263.25282100387653,1.0,0.0,0.0,7.0,3.4,0.4,7.2,1.2,2.6,1.6,2.2,5.8,2.2,0.4,3.4,0.6,6.5,1.4,2.5,1.9,2.4,6.3,2.3,0.6,2.8,7.4,2.2,2.4,2.0,4.2,3.0,0.4,2.7,6.5,1.6,2.7,1.6,4.5,2.1,0.6,H,2,0,3,1,1,1
Brentford,Brighton,2024-04-03,4,3,1462.9195856318984,1537.065369456771,-74.14578382487252,0.2,0.2,0.6,2.8,1.4,2.2,5.8,3.2,0.4,1.6,1.2,7.4,3.2,1.4,1.3,2.2,4.6,2.9,0.5,1.3,1.3,5.8,2.3,1.2,1.6,5.8,1.8,1.0,1.4,6.0,2.8,0.6,1.6,5.6,2.0,1.1,1.3,4.4,2.9,0.8,D,0,0,1,5,1,1
Man City,Aston Villa,2024-04-03,3,4,1731.226476772248,1602.28932088246,128.93715588978785,0.6,0.2,0.2,3.0,1.2,0.4,8.8,1.4,2.2,2.0,1.8,7.0,2.4,2.0,1.8,0.7,9.8,1.2,2.4,1.9,1.5,6.6,2.5,1.7,1.4,10.6,0.6,2.2,2.2,6.0,2.6,2.2,1.8,9.7,1.2,2.0,1.9,6.8,2.9,1.8,H,4,1,2,3,1,2
Liverpool,Sheffield United,2024-04-04,4,5,1707.890289036975,1405.7107616515389,302.17952738543613,1.0,0.0,0.0,2.0,2.4,0.8,9.2,1.8,2.6,1.0,3.4,3.2,2.6,0.4,2.8,1.1,7.9,2.2,2.5,1.2,3.0,2.7,2.5,0.6,2.8,9.0,2.2,2.6,1.4,2.6,2.6,0.8,2.6,7.7,1.9,2.4,0.9,2.5,3.0,0.6,H,3,1,13,1,0,1
Chelsea,Man United,2024-04-04,5,5,1523.880576589958,1590.8871859249655,-67.0066093350074,0.0,0.6,0.4,2.8,2.2,1.6,5.2,2.2,1.8,1.4,1.4,5.4,2.2,1.4,2.0,1.9,4.9,2.8,1.8,1.9,1.5,5.8,2.4,1.7,2.0,6.4,3.2,2.0,2.0,5.0,3.0,2.0,2.1,5.9,3.0,1.8,1.4,4.2,2.9,1.4,H,4,3,12,3,3,0
Brighton,Arsenal,2024-04-06,3,3,1534.9631005107565,1694.2223456457073,-159.2592451349508,0.4,0.2,0.4,2.8,0.6,1.2,6.4,2.6,1.0,2.8,0.4,6.6,1.2,2.6,1.3,1.3,6.3,2.4,1.2,3.5,0.4,6.4,1.4,2.8,2.0,7.0,2.4,2.2,3.8,6.8,0.8,2.6,1.7,7.2,2.0,1.8,2.6,6.2,1.4,2.0,A,0,3,8,7,1,2
Luton,Bournemouth,2024-04-06,3,4,1423.7639588213385,1499.6023909945213,-75.83843217318281,0.0,0.0,1.0,7.0,1.2,2.0,4.4,2.2,0.4,2.2,1.2,8.2,2.4,2.6,1.5,2.6,5.7,2.2,0.3,1.6,1.4,7.6,2.6,1.6,1.8,8.4,1.6,0.8,1.4,7.2,3.0,1.0,1.8,6.8,2.2,1.0,1.9,6.3,2.4,1.7,H,2,1,7,2,0,0
Fulham,Newcastle,2024-04-06,4,4,1493.7173975689727,1564.7853227080427,-71.06792513906998,0.0,0.0,1.0,3.0,2.2,1.6,6.6,1.2,1.4,2.2,2.2,3.4,0.6,1.4,1.9,1.4,7.5,2.0,1.5,2.5,2.3,4.3,1.0,1.5,2.0,5.2,2.0,2.0,2.2,3.6,1.8,1.2,2.5,5.4,2.0,2.2,1.4,4.5,1.8,0.7,A,0,1,14,3,1,2
Wolves,West Ham,2024-04-06,4,4,1499.306725163018,1507.6114265455224,-8.30470138250439,0.4,0.0,0.6,1.6,0.8,1.4,4.2,2.2,1.4,2.0,1.8,5.8,1.8,1.2,1.3,1.6,3.9,2.2,1.4,1.5,2.3,4.4,2.1,1.0,1.8,4.8,2.0,1.8,1.6,4.2,2.2,0.8,1.7,6.3,2.0,2.0,1.6,4.2,2.2,1.3,A,1,2,4,4,5,2
Aston Villa,Brentford,2024-04-06,3,3,1595.838951693253,1465.0218545779128,130.81709711534018,0.4,0.4,0.2,2.8,1.4,2.2,6.2,2.6,1.4,1.0,1.4,4.6,3.0,0.6,2.0,1.9,6.4,2.3,1.6,1.1,1.9,4.4,2.7,0.6,1.6,7.2,2.4,1.2,1.2,4.0,3.6,0.6,1.7,6.2,2.7,1.9,1.0,4.2,2.6,0.3,D,3,3,11,3,2,2
Crystal Palace,Man City,2024-04-06,4,3,1447.8892735086713,1737.676845961455,-289.7875724527837,0.2,0.4,0.4,2.6,1.2,1.2,5.8,2.0,1.0,1.8,0.6,7.2,1.2,2.2,1.2,2.1,5.6,1.8,0.9,1.9,0.6,8.7,1.1,2.4,2.2,7.8,1.6,2.0,2.2,8.4,1.8,2.6,1.6,7.1,2.3,1.1,2.0,6.4,1.9,2.0,A,2,4,2,9,1,1
Everton,Burnley,2024-04-06,4,4,1449.6180347583945,1392.8795928221257,56.73844193626883,0.6666666666666666,0.0,0.3333333333333333,3.6666666666666665,0.8,1.8,5.2,2.2,0.4,1.4,1.6,5.4,2.2,1.2,0.7,1.4,4.8,1.9,0.6,1.1,2.4,4.2,2.1,0.7,1.0,5.6,1.8,0.6,1.2,3.4,2.6,0.4,1.4,5.4,2.2,1.3,1.2,3.7,2.5,0.6,H,1,0,3,5,2,2
Man United,Liverpool,2024-04-07,3,3,1578.9821418032013,1710.8778557777393,-131.895713974538,0.2,0.2,0.6,3.8,1.6,2.0,4.8,1.2,0.8,2.2,0.8,10.6,1.6,2.6,2.1,1.7,5.6,2.0,1.7,2.7,1.0,8.5,1.9,2.5,2.2,6.2,1.2,2.0,2.4,6.2,1.8,2.4,1.6,7.8,1.7,1.9,2.0,6.2,2.0,2.1,D,2,2,6,11,5,2
Sheffield United,Chelsea,2024-04-07,3,3,1402.7231949107745,1535.7856207117222,-133.06242580094772,0.0,0.0,1.0,2.0,1.2,3.0,2.4,2.4,0.4,2.4,2.0,6.2,2.4,1.8,1.3,3.1,2.6,2.5,0.6,2.2,2.1,5.7,2.8,1.8,1.0,2.8,2.4,0.4,2.0,3.4,2.4,1.6,1.1,3.6,3.0,0.8,1.7,4.3,2.9,1.1,D,2,2,7,6,4,2
Tottenham,Nott'm Forest,2024-04-07,5,5,1595.3619244214426,1442.863032408714,152.49889201272867,1.0,0.0,0.0,2.6666666666666665,2.0,1.2,5.6,2.4,2.0,1.0,1.0,4.0,1.8,1.0,2.0,1.5,7.0,1.7,1.8,1.3,1.5,3.9,1.8,0.9,2.2,7.6,1.4,2.4,1.2,4.4,2.6,0.4,2.2,6.5,1.5,2.1,1.2,3.5,2.3,0.6,H,3,1,12,2,2,3
Newcastle,Tottenham,2024-04-13,7,6,1572.76788224516,1601.2343772415422,-28.466494996382153,0.4,0.0,0.6,5.2,2.2,1.4,4.0,1.0,2.0,2.0,1.2,5.8,2.6,2.0,2.4,2.0,4.3,1.1,1.8,2.1,1.4,6.9,1.8,2.0,2.8,5.0,1.0,1.8,1.8,6.4,2.0,1.2,2.5,5.4,1.4,1.8,1.9,5.5,2.5,1.3,H,4,0,16,3,0,4
Brentford,Sheffield United,2024-04-13,7,6,1468.6186856540867,1406.376159719189,62.242525934897685,0.0,0.0,1.0,1.0,1.2,1.6,5.2,2.8,0.6,1.6,3.2,2.6,3.0,0.6,1.3,1.9,3.9,2.8,0.7,1.3,3.1,2.9,2.5,0.6,1.0,4.8,1.8,0.6,1.6,2.4,2.6,0.8,1.3,5.3,2.0,0.9,1.0,2.5,2.8,0.6,H,2,0,3,6,3,1
Burnley,Brighton,2024-04-13,7,7,1384.4982922921033,1529.250770422358,-144.75247813025476,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.4,1.4,5.0,2.2,1.2,0.4,1.6,5.8,2.2,0.8,1.0,2.2,4.4,2.1,0.7,1.3,1.6,6.3,2.4,1.1,1.0,5.0,1.6,1.0,1.4,6.2,2.6,0.8,1.2,4.9,1.4,0.9,1.0,4.5,2.5,0.6,D,1,1,4,5,1,2
Man City,Luton,2024-04-13,7,7,1740.850262082503,1435.9127449687758,304.93751711372715,1.0,0.0,0.0,3.0,2.4,1.0,7.4,1.0,2.2,1.4,2.0,4.6,1.6,0.8,2.0,0.7,8.9,1.0,2.4,1.3,2.3,6.2,2.0,0.5,1.8,9.2,0.8,2.2,1.2,4.0,2.8,0.2,2.1,9.0,1.2,2.2,1.5,4.2,2.0,0.6,H,5,1,12,1,1,0
Nott'm Forest,Wolves,2024-04-13,6,7,1436.9905795886143,1489.5457081707937,-52.55512858217935,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.2,1.4,3.8,2.0,1.0,0.8,1.8,4.0,2.8,0.8,1.3,1.6,3.9,2.1,0.9,1.4,1.8,4.1,2.3,1.3,1.6,3.8,1.6,1.4,1.4,3.6,2.0,1.4,1.3,4.1,1.4,1.0,1.4,3.0,2.0,1.1,D,2,2,10,1,2,3
Bournemouth,Man United,2024-04-13,7,6,1487.453604847084,1582.6059713705265,-95.15236652344242,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,2.0,1.6,8.2,1.6,2.0,1.8,2.0,4.0,1.8,1.0,1.6,1.5,7.3,2.3,1.5,2.1,1.7,5.4,2.3,1.7,1.8,8.4,2.0,2.0,1.8,4.6,2.0,1.4,1.7,8.0,2.2,1.8,1.4,4.0,2.9,1.1,D,2,2,7,2,4,0
West Ham,Fulham,2024-04-14,8,8,1517.3724435377467,1485.7348380318554,31.637605505891315,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335,1.8,1.8,5.6,1.8,1.2,1.6,1.8,9.0,1.2,0.8,1.6,2.3,4.7,2.2,1.2,1.9,1.5,7.4,2.0,1.4,1.6,4.6,2.2,1.2,1.8,9.8,2.0,1.0,1.5,3.8,2.0,1.5,1.3,6.5,2.1,0.5,A,0,2,8,3,1,2
Liverpool,Crystal Palace,2024-04-14,7,8,1707.2540262104142,1444.7158573876234,262.5381688227908,0.6,0.4,0.0,2.4,1.8,1.0,10.2,1.8,2.2,1.0,2.0,3.8,1.6,0.4,2.5,1.2,9.1,1.9,2.3,1.4,2.0,5.1,1.9,0.9,2.6,10.0,1.8,2.6,0.8,3.4,2.0,0.4,2.6,8.4,1.8,2.4,0.9,3.6,1.4,0.4,A,0,1,11,1,1,1
Arsenal,Aston Villa,2024-04-14,8,8,1699.9346757341057,1592.242120617079,107.69255511702659,0.8,0.0,0.2,3.0,2.6,0.2,6.2,1.4,2.6,1.4,2.4,7.2,2.2,1.0,3.3,0.4,6.5,1.6,2.8,2.2,1.9,6.7,2.1,1.7,3.2,6.0,2.0,3.0,2.4,5.6,2.2,2.0,2.8,6.3,1.5,2.7,2.0,6.1,3.0,1.8,A,0,2,4,6,3,1
Chelsea,Everton,2024-04-15,8,9,1532.1326559033078,1457.999335288417,74.13332061489086,0.2,0.4,0.4,2.0,2.6,2.2,7.2,2.2,1.8,0.8,1.6,5.2,2.0,0.8,2.1,2.1,6.1,2.8,1.6,0.8,1.4,4.7,2.0,0.8,2.4,8.0,3.2,2.0,0.6,4.4,2.4,0.4,2.3,6.9,3.0,2.0,0.7,4.7,2.2,0.9,H,6,0,4,8,1,4
Luton,Brentford,2024-04-20,7,7,1432.9653002213413,1476.8461242478706,-43.88082402652935,0.0,0.0,1.0,4.0,1.0,2.2,4.2,1.2,0.8,1.4,1.2,5.0,2.6,1.2,1.3,2.5,5.0,1.9,0.5,1.3,1.9,3.8,2.8,0.7,1.4,8.4,1.2,0.8,1.4,3.8,3.4,0.2,1.8,7.1,1.6,1.0,1.3,3.7,2.6,0.4,A,1,5,4,9,1,2
Sheffield United,Burnley,2024-04-20,7,7,1398.148721125405,1388.4391777394396,9.70954338596539,0.0,0.0,1.0,5.0,1.6,2.4,3.8,3.0,0.6,1.2,1.2,5.0,1.6,1.2,1.1,3.0,3.4,2.2,0.6,0.9,2.1,4.6,2.0,0.7,1.0,3.4,2.4,0.4,1.0,3.8,2.6,0.4,1.1,3.9,3.2,0.6,1.1,3.9,2.6,0.6,A,1,4,11,2,1,0
Wolves,Arsenal,2024-04-20,7,6,1488.0444825691052,1686.9306314524656,-198.88614888336042,0.0,0.0,1.0,2.8,1.2,1.6,3.2,3.2,1.0,1.4,0.6,5.6,2.0,2.0,1.3,1.6,3.8,2.4,1.4,3.1,0.5,5.8,1.8,2.5,1.4,4.6,2.6,1.2,4.0,6.0,1.0,2.6,1.6,5.9,2.4,1.9,2.8,6.1,1.5,2.0,A,0,2,1,2,3,2
Everton,Nott'm Forest,2024-04-21,6,8,1450.1012613655828,1438.4918051903028,11.609456175280002,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.6,2.2,6.0,2.6,0.8,1.6,1.6,5.2,1.6,1.2,0.8,2.0,4.9,2.2,0.7,1.4,1.7,4.3,2.1,0.9,1.0,4.6,1.4,1.2,1.0,4.0,2.6,0.4,1.2,4.9,2.3,1.3,1.3,3.4,2.3,0.6,H,2,0,6,4,3,2
Aston Villa,Bournemouth,2024-04-21,7,8,1605.2461648987191,1490.1258316297751,115.12033326894402,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,1.8,1.6,7.2,2.2,1.6,2.0,1.6,7.6,1.8,2.0,1.9,1.9,6.9,2.2,1.7,1.7,1.6,6.9,2.3,1.5,2.0,7.8,2.0,1.4,1.4,5.0,2.4,1.0,1.7,7.1,2.7,1.7,1.9,6.4,2.3,1.7,H,3,1,8,4,1,3
Crystal Palace,West Ham,2024-04-21,7,7,1461.1009070180862,1506.4643486365273,-45.36344161844113,0.4,0.4,0.2,4.2,1.0,1.4,3.8,1.4,1.0,1.4,1.8,6.4,1.6,1.0,1.2,1.8,4.1,1.9,0.9,1.6,2.2,4.7,2.2,1.2,2.0,6.8,1.8,1.4,1.6,4.8,2.2,1.2,1.7,6.2,2.2,1.1,1.6,4.3,2.0,1.6,H,5,2,4,0,3,2
Fulham,Liverpool,2024-04-21,7,7,1496.6429329330747,1690.8689765799513,-194.22604364687663,0.0,0.3333333333333333,0.6666666666666666,4.0,1.8,1.4,8.8,1.2,1.4,1.6,1.2,10.0,1.6,1.6,1.9,1.3,6.4,2.0,1.6,2.1,1.2,9.4,1.8,2.0,2.0,5.0,2.0,1.8,2.4,7.6,2.0,2.0,2.2,6.2,1.9,1.9,2.0,7.2,2.0,2.1,A,1,3,1,4,3,0
Arsenal,Chelsea,2024-04-23,3,8,1691.7591391566134,1540.0307298261419,151.72840933047155,0.6,0.2,0.2,3.4,1.4,0.4,4.0,2.0,2.0,3.4,1.8,6.8,2.2,2.2,3.0,0.4,5.8,1.4,2.5,2.6,2.1,5.9,2.4,1.6,2.2,5.6,2.6,2.4,1.8,4.2,2.4,1.2,2.3,6.1,1.8,2.4,1.5,4.3,2.6,0.9,H,5,0,4,2,2,2
Wolves,Bournemouth,2024-04-24,4,3,1483.2159748649574,1483.323101272442,-0.10712640748465674,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.8,1.8,2.8,3.4,0.4,1.4,1.6,6.2,2.2,1.4,0.9,1.6,3.8,2.5,1.1,1.7,1.6,5.9,2.4,1.5,0.8,4.0,2.8,1.2,1.4,4.8,2.4,0.8,1.4,4.9,2.3,1.6,1.7,6.1,2.5,1.4,A,0,1,8,12,4,2
Crystal Palace,Newcastle,2024-04-24,3,11,1472.3992025843115,1583.5853853401663,-111.18618275585482,0.0,0.6,0.4,1.4,1.8,1.6,3.0,1.6,1.4,2.4,1.4,6.6,1.0,2.0,1.6,1.6,4.3,1.9,1.2,2.5,1.9,5.2,1.0,1.8,2.4,5.4,2.2,1.4,2.0,3.6,1.2,1.8,2.0,5.7,2.4,1.4,1.3,4.1,1.6,0.9,H,2,0,7,2,3,3
Everton,Liverpool,2024-04-24,3,3,1459.767238664061,1695.7964214326664,-236.02918276860532,0.0,0.2,0.8,2.2,1.0,1.8,5.6,2.8,1.4,2.0,1.2,9.4,1.6,2.0,0.8,1.8,4.6,2.2,0.9,2.3,1.0,9.4,1.5,2.3,1.4,5.0,1.8,1.6,2.2,7.4,1.6,2.0,1.3,5.2,2.2,1.5,2.2,6.9,1.9,2.3,H,2,0,4,13,0,3
Man United,Sheffield United,2024-04-24,11,4,1579.9337445878355,1387.869330732659,192.06441385517655,1.0,0.0,0.0,3.0,2.0,1.8,4.0,1.6,1.2,1.4,2.8,5.4,2.2,0.4,1.9,1.6,5.1,1.8,1.5,1.2,2.9,4.2,2.2,0.6,2.0,6.8,2.0,1.6,1.2,3.4,2.0,0.8,1.6,7.7,2.2,1.7,0.9,2.8,2.7,0.5,H,4,2,9,4,0,1
Brighton,Man City,2024-04-25,12,12,1525.3098849750218,1743.7977068299374,-218.48782185491564,0.0,0.2,0.8,3.4,0.6,1.2,5.6,2.2,1.0,2.8,1.0,6.8,1.2,2.2,1.4,1.3,6.4,2.4,1.2,2.2,0.7,8.8,1.1,2.4,1.2,7.2,2.0,1.6,2.4,9.4,1.6,2.6,1.5,7.2,2.0,1.7,2.4,6.9,1.7,2.3,A,0,4,4,4,2,0
Aston Villa,Chelsea,2024-04-27,6,4,1612.0488952560522,1534.1398619993508,77.90903325670138,0.4,0.0,0.6,2.4,2.2,1.6,6.6,1.8,2.0,2.8,2.4,7.2,2.0,1.6,2.1,1.8,6.7,2.0,2.0,2.5,2.2,6.0,2.2,1.6,2.4,7.4,1.6,2.0,1.6,4.4,2.0,1.2,1.9,7.3,2.6,1.7,1.4,4.3,2.3,0.9,D,2,2,2,4,3,5
Everton,Brentford,2024-04-27,3,7,1475.6781831735298,1485.5898055609605,-9.911622387430725,0.4,0.2,0.4,2.6,1.2,1.4,4.8,2.4,2.0,2.2,1.0,6.0,2.0,1.8,1.0,1.6,5.0,2.0,1.2,1.7,1.6,4.6,2.8,1.0,1.4,4.0,1.2,2.0,2.4,5.4,3.0,0.8,1.5,5.0,1.9,1.8,1.7,4.3,2.7,0.7,H,1,0,6,6,1,2
Wolves,Luton,2024-04-27,3,7,1473.2190582107214,1424.2216189082515,48.99743930246996,0.0,1.0,0.0,2.0,0.8,1.6,3.6,3.4,0.4,1.0,3.0,3.8,1.2,0.6,0.9,1.5,3.9,2.7,1.1,1.3,2.8,4.6,1.7,0.5,0.8,4.2,3.2,1.2,1.2,3.4,2.0,0.2,1.3,5.1,2.5,1.3,1.6,4.0,1.8,0.6,H,2,1,4,4,3,1
